time,ahr999,value,avg
2014-04-03T00:00:00Z,2.92062866,434.951,448.9672
2014-04-02T00:00:00Z,3.38861355,466.322,446.1533
2014-04-01T00:00:00Z,3.56950462,476.297,443.2072
2014-03-31T00:00:00Z,3.31849129,457.005,440.2362
2014-03-30T00:00:00Z,3.53509591,469.428,437.3685
2014-03-29T00:00:00Z,4.03911073,499.324,434.4269
2014-03-28T00:00:00Z,4.13523983,502.664,431.3403
2014-03-27T00:00:00Z,4.87908020,543.197,428.2232
2014-03-26T00:00:00Z,5.61465403,579.582,424.9414
2014-03-25T00:00:00Z,5.64378884,577.854,421.5193
2014-03-24T00:00:00Z,5.42968522,563.641,418.1314
2014-03-23T00:00:00Z,5.50350212,564.372,414.8634
2014-03-22T00:00:00Z,5.54296210,563.348,411.677
2014-03-21T00:00:00Z,5.98388434,582.231,408.5874
2014-03-20T00:00:00Z,6.33814312,596.009,405.4658
2014-03-19T00:00:00Z,6.79544237,613.783,402.3059
2014-03-18T00:00:00Z,6.86553466,613.511,399.0702
2014-03-17T00:00:00Z,7.20666583,625.026,395.8002
2014-03-16T00:00:00Z,7.44535887,631.648,392.4775
2014-03-15T00:00:00Z,7.52770907,631.464,389.1537
2014-03-14T00:00:00Z,7.65181017,632.924,385.8008
2014-03-13T00:00:00Z,7.88753029,638.79,382.4172
2014-03-12T00:00:00Z,7.93756231,636.984,379.0276
2014-03-11T00:00:00Z,7.75738191,625.927,375.6407
2014-03-10T00:00:00Z,7.96081814,630.301,372.3222
2014-03-09T00:00:00Z,7.98446622,627.479,369.0405
2014-03-08T00:00:00Z,7.88133193,619.677,365.7583
2014-03-07T00:00:00Z,8.56778442,642.185,362.4575
2014-03-06T00:00:00Z,9.20110833,661.353,359.0665
2014-03-05T00:00:00Z,9.33696655,662.002,355.6353
2014-03-04T00:00:00Z,9.90743273,677.606,352.2329
2014-03-03T00:00:00Z,7.99496738,604.807,348.8178
2014-03-02T00:00:00Z,6.96577270,561.09,345.6395
2014-03-01T00:00:00Z,7.02397231,560.083,342.6069
2014-02-28T00:00:00Z,7.30216025,567.657,339.58
2014-02-27T00:00:00Z,7.72591297,580.375,336.5403
2014-02-26T00:00:00Z,7.62367045,572.999,333.4738
2014-02-25T00:00:00Z,5.87134784,499.8,330.4626
2014-02-24T00:00:00Z,7.73383598,570.345,327.7163
2014-02-23T00:00:00Z,9.20562203,618.523,324.8084
2014-02-22T00:00:00Z,8.14743934,578.305,321.82
2014-02-21T00:00:00Z,7.87336378,565.081,318.9581
2014-02-20T00:00:00Z,8.91237538,597.613,316.1347
2014-02-19T00:00:00Z,9.78729460,622.409,313.2337
2014-02-18T00:00:00Z,10.09668494,628.232,310.3096
2014-02-17T00:00:00Z,10.29112097,630.288,307.4004
2014-02-16T00:00:00Z,10.54403543,633.999,304.5196
2014-02-15T00:00:00Z,9.18130045,587.908,301.659
2014-02-14T00:00:00Z,8.06202615,547.519,298.8913
2014-02-13T00:00:00Z,8.99818940,574.95,296.2253
2014-02-12T00:00:00Z,11.08215036,634.091,293.4642
2014-02-11T00:00:00Z,12.21597242,661.433,290.5891
2014-02-10T00:00:00Z,12.31222858,659.682,287.6925
2014-02-09T00:00:00Z,13.10971835,676.229,284.8073
2014-02-08T00:00:00Z,14.10190579,696.661,281.8927
2014-02-07T00:00:00Z,15.60643925,727.901,278.9472
2014-02-06T00:00:00Z,19.13174530,800.337,275.9533
2014-02-05T00:00:00Z,20.89000681,830.298,272.8587
2014-02-04T00:00:00Z,20.55858570,817.692,269.7487
2014-02-03T00:00:00Z,20.82086895,816.934,266.6942
2014-02-02T00:00:00Z,22.10327986,835.689,263.7165
2014-02-01T00:00:00Z,22.57780211,838.57,260.7765
2014-01-31T00:00:00Z,22.14341064,824.542,257.8815
2014-01-30T00:00:00Z,21.81821376,812.648,255.0312
2014-01-29T00:00:00Z,22.83991226,825.551,252.2145
2014-01-28T00:00:00Z,21.66072673,798.213,249.4084
2014-01-27T00:00:00Z,25.45109260,859.05,246.6309
2014-01-26T00:00:00Z,25.96108755,861.16,243.7436
2014-01-25T00:00:00Z,24.45542181,829.446,240.8028
2014-01-24T00:00:00Z,23.57521431,808.157,237.8862
2014-01-23T00:00:00Z,25.72904092,837.897,235.0523
2014-01-22T00:00:00Z,27.04896333,852.448,232.1488
2014-01-21T00:00:00Z,28.17126479,863.039,229.198
2014-01-20T00:00:00Z,30.15835525,886.057,226.385
2014-01-19T00:00:00Z,27.67268474,842.293,223.6576
2014-01-18T00:00:00Z,27.72860885,836.905,221.06
2014-01-17T00:00:00Z,27.19318061,822.71,218.5232
2014-01-16T00:00:00Z,29.73613255,854.108,216.0647
2014-01-15T00:00:00Z,30.43035946,857.806,213.6453
2014-01-14T00:00:00Z,29.91208967,844.33,211.242
2014-01-13T00:00:00Z,29.84645409,837.415,208.9163
2014-01-12T00:00:00Z,34.48572639,893.878,206.6724
2014-01-11T00:00:00Z,35.41969745,899.476,204.4006
2014-01-10T00:00:00Z,31.80139160,846.22,202.1397
2014-01-09T00:00:00Z,32.52435297,849.84,199.9774
2014-01-08T00:00:00Z,32.85945403,848.331,197.8656
2014-01-07T00:00:00Z,38.73839132,914.81,195.7969
2014-01-06T00:00:00Z,43.41495309,961.717,193.6989
2014-01-05T00:00:00Z,36.67764639,877.685,191.5733
2014-01-04T00:00:00Z,33.63341501,834.69,189.5511
2014-01-03T00:00:00Z,30.82291520,793.629,187.5844
2014-01-02T00:00:00Z,30.16089303,779.773,185.6594
2014-01-01T00:00:00Z,29.89654805,771.144,183.7659
2013-12-31T00:00:00Z,29.16889423,756.614,181.9008
2013-12-30T00:00:00Z,29.87752649,760.719,180.0949
2013-12-29T00:00:00Z,27.85529514,729.759,178.3368
2013-12-28T00:00:00Z,28.86354208,738.125,176.6417
2013-12-27T00:00:00Z,30.43265989,753.055,174.9406
2013-12-26T00:00:00Z,29.01073564,730.449,173.2179
2013-12-25T00:00:00Z,24.75297542,670.394,171.5537
2013-12-24T00:00:00Z,25.08242148,670.728,170.0149
2013-12-23T00:00:00Z,23.84750079,650.085,168.5225
2013-12-22T00:00:00Z,23.00800049,634.818,167.1005
2013-12-21T00:00:00Z,21.79429759,614.291,165.7152
2013-12-20T00:00:00Z,25.71966977,663.529,164.3655
2013-12-19T00:00:00Z,22.42836160,615.988,162.9683
2013-12-18T00:00:00Z,18.38103111,554.522,161.6683
2013-12-17T00:00:00Z,27.36323914,673.001,160.4807
2013-12-16T00:00:00Z,36.65372136,774.416,159.1445
2013-12-15T00:00:00Z,43.08810513,834.51,157.7139
2013-12-14T00:00:00Z,45.78349636,854.784,156.2328
2013-12-13T00:00:00Z,48.05464686,870.134,154.7426
2013-12-12T00:00:00Z,46.84407753,853.621,153.2689
2013-12-11T00:00:00Z,51.30597123,887.697,151.8261
2013-12-10T00:00:00Z,55.43992743,916.819,150.3615
2013-12-09T00:00:00Z,49.00985643,856.334,148.8685
2013-12-08T00:00:00Z,36.43794016,733.548,147.4049
2013-12-07T00:00:00Z,35.61437689,720.715,146.0561
2013-12-06T00:00:00Z,58.28149598,916.265,144.7237
2013-12-05T00:00:00Z,69.12093336,991.025,143.2184
2013-12-04T00:00:00Z,76.75850946,1037,141.6713
2013-12-03T00:00:00Z,70.20466225,984.654,140.1086
2013-12-02T00:00:00Z,61.88004623,917.898,138.5847
2013-12-01T00:00:00Z,62.43484576,915.571,137.1034
2013-11-30T00:00:00Z,83.59893156,1052,135.6241
2013-11-29T00:00:00Z,73.86583144,981.667,134.0931
2013-11-28T00:00:00Z,67.89466513,934.539,132.647
2013-11-27T00:00:00Z,62.62041614,891.298,131.2458
2013-11-26T00:00:00Z,50.71203787,796.644,129.8946
2013-11-25T00:00:00Z,42.33329024,723.096,128.6182
2013-11-24T00:00:00Z,40.47422348,702.545,127.4037
2013-11-23T00:00:00Z,45.30536192,738.639,126.2257
2013-11-22T00:00:00Z,38.33460805,675.116,125.0316
2013-11-21T00:00:00Z,30.60421755,599.545,123.9192
2013-11-20T00:00:00Z,21.07672065,494.668,122.892
2013-11-19T00:00:00Z,31.54959615,601.887,121.9435
2013-11-18T00:00:00Z,26.71424166,550.5,120.8701
2013-11-17T00:00:00Z,18.31501318,453.251,119.9065
2013-11-16T00:00:00Z,15.75534656,418.345,119.1351
2013-11-15T00:00:00Z,15.40026043,411.755,118.4609
2013-11-14T00:00:00Z,14.73831649,400.994,117.7826
2013-11-13T00:00:00Z,12.59733903,369.033,117.0936
2013-11-12T00:00:00Z,10.57331988,336.63,116.4676
2013-11-11T00:00:00Z,9.27342571,314.01,115.9278
2013-11-10T00:00:00Z,8.07210204,291.892,115.4595
2013-11-09T00:00:00Z,10.70772401,334.983,115.0143
2013-11-08T00:00:00Z,8.55198541,298.115,114.4292
2013-11-07T00:00:00Z,7.28465970,274.025,113.8782
2013-11-06T00:00:00Z,6.02641894,248.284,113.3814
2013-11-05T00:00:00Z,5.27249129,231.403,112.9433
2013-11-04T00:00:00Z,4.53350884,213.806,112.507
2013-11-03T00:00:00Z,4.09927898,202.56,112.0497
2013-11-02T00:00:00Z,4.01271467,199.6,111.5144
2013-11-01T00:00:00Z,3.97593772,197.87,110.9703
2013-10-31T00:00:00Z,3.91935941,195.73,110.516
2013-10-30T00:00:00Z,3.94082842,195.57,110.0987
2013-10-29T00:00:00Z,3.86929594,193.134,109.7215
2013-10-28T00:00:00Z,3.69373327,188.042,109.318
2013-10-27T00:00:00Z,3.34496752,178.428,109.0496
2013-10-26T00:00:00Z,3.15391295,172.97,109.0498
2013-10-25T00:00:00Z,3.03576304,169.469,109.1163
2013-10-24T00:00:00Z,3.65416786,185.605,109.0969
2013-10-23T00:00:00Z,3.90514234,191.426,108.9512
2013-10-22T00:00:00Z,3.48275234,180.316,108.7576
2013-10-21T00:00:00Z,2.92416116,164.81,108.5742
2013-10-20T00:00:00Z,2.67747426,157.329,108.4179
2013-10-19T00:00:00Z,2.57361118,153.886,108.2712
2013-10-18T00:00:00Z,2.25642502,143.723,108.0785
2013-10-17T00:00:00Z,2.11301419,138.704,107.8533
2013-10-16T00:00:00Z,2.04918697,136.214,107.6146
2013-10-15T00:00:00Z,2.01622572,134.739,107.3765
2013-10-14T00:00:00Z,1.89074838,130.117,107.1394
2013-10-13T00:00:00Z,1.80598513,126.822,106.9162
2013-10-12T00:00:00Z,1.74055385,124.149,106.6651
2013-10-11T00:00:00Z,1.74226546,123.832,106.3727
2013-10-10T00:00:00Z,1.74391496,123.503,106.0632
2013-10-09T00:00:00Z,1.73813423,122.893,105.7215
2013-10-08T00:00:00Z,1.71352784,121.615,105.374
2013-10-07T00:00:00Z,1.69044326,120.405,105.0504
2013-10-06T00:00:00Z,1.67232165,119.368,104.7189
2013-10-05T00:00:00Z,1.68244984,119.311,104.3394
2013-10-04T00:00:00Z,1.63110217,117.032,103.9009
2013-10-03T00:00:00Z,1.41332213,108.504,103.4198
2013-10-02T00:00:00Z,1.53892412,112.777,102.9533
2013-10-01T00:00:00Z,1.85662149,123.374,102.4718
2013-09-30T00:00:00Z,1.86278611,123.05,101.9402
2013-09-29T00:00:00Z,1.88727616,123.325,101.4092
2013-09-28T00:00:00Z,1.89988319,123.201,100.8739
2013-09-27T00:00:00Z,1.89049077,122.374,100.3572
2013-09-26T00:00:00Z,1.91505079,122.652,99.8577
2013-09-25T00:00:00Z,1.91523235,122.14,99.3519
2013-09-24T00:00:00Z,1.90558162,121.31,98.8365
2013-09-23T00:00:00Z,1.92161636,121.286,98.3053
2013-09-22T00:00:00Z,1.94680211,121.534,97.7615
2013-09-21T00:00:00Z,1.95080138,121.108,97.2073
2013-09-20T00:00:00Z,1.96591940,121.008,96.6278
2013-09-19T00:00:00Z,2.03551212,122.527,96.0072
2013-09-18T00:00:00Z,2.14111402,125.036,95.3716
2013-09-17T00:00:00Z,2.13565040,124.251,94.7402
2013-09-16T00:00:00Z,2.14146928,123.8,94.1176
2013-09-15T00:00:00Z,2.15983065,123.693,93.4737
2013-09-14T00:00:00Z,2.19162890,123.947,92.8117
2013-09-13T00:00:00Z,2.21948142,124.07,92.1423
2013-09-12T00:00:00Z,2.22893918,123.67,91.4719
2013-09-11T00:00:00Z,2.18289945,121.733,90.8073
2013-09-10T00:00:00Z,2.14236490,119.961,90.1585
2013-09-09T00:00:00Z,2.08917688,117.844,89.5246
2013-09-08T00:00:00Z,2.06710050,116.613,88.9035
2013-09-07T00:00:00Z,2.03211233,115.023,88.2861
2013-09-06T00:00:00Z,2.05460787,115.05,87.6598
2013-09-05T00:00:00Z,2.16051498,117.345,87.0191
2013-09-04T00:00:00Z,2.31257235,120.747,86.3748
2013-09-03T00:00:00Z,2.50027456,124.863,85.723
2013-09-02T00:00:00Z,2.55789337,125.588,85.059
2013-09-01T00:00:00Z,2.54893207,124.651,84.378
2013-08-31T00:00:00Z,2.47287128,122.066,83.6902
2013-08-30T00:00:00Z,2.35147485,118.347,83.0142
2013-08-29T00:00:00Z,2.27674497,115.785,82.3495
2013-08-28T00:00:00Z,2.28294836,115.28,81.6913
2013-08-27T00:00:00Z,2.17504303,111.875,81.0319
2013-08-26T00:00:00Z,2.07705569,108.695,80.3756
2013-08-25T00:00:00Z,2.06148971,107.66,79.7217
2013-08-24T00:00:00Z,2.01435713,105.799,79.0628
2013-08-23T00:00:00Z,2.05035694,106.115,78.4093
2013-08-22T00:00:00Z,2.12090060,107.292,77.76
2013-08-21T00:00:00Z,2.05976962,105.11,77.11
2013-08-20T00:00:00Z,1.92815592,101.101,76.4734
2013-08-19T00:00:00Z,1.83250105,97.996,75.8604
2013-08-18T00:00:00Z,1.81335557,96.925,75.2547
2013-08-17T00:00:00Z,1.82966013,96.796,74.6436
2013-08-16T00:00:00Z,1.84157712,96.543,74.0293
2013-08-15T00:00:00Z,1.87952793,96.952,73.4043
2013-08-14T00:00:00Z,1.87661374,96.293,72.7741
2013-08-13T00:00:00Z,1.84636175,94.938,72.1493
2013-08-12T00:00:00Z,1.83170570,93.989,71.5278
2013-08-11T00:00:00Z,1.81656854,93.038,70.9175
2013-08-10T00:00:00Z,1.85201910,93.381,70.3178
2013-08-09T00:00:00Z,1.90674218,94.179,69.714
2013-08-08T00:00:00Z,2.00306567,95.932,69.095
2013-08-07T00:00:00Z,2.09069298,97.39,68.4645
2013-08-06T00:00:00Z,2.09589474,96.892,67.8338
2013-08-05T00:00:00Z,2.06043032,95.46,67.2107
2013-08-04T00:00:00Z,2.04739468,94.551,66.5884
2013-08-03T00:00:00Z,2.11029755,95.372,65.9602
2013-08-02T00:00:00Z,2.14363692,95.495,65.3296
2013-08-01T00:00:00Z,2.18922370,95.875,64.705
2013-07-31T00:00:00Z,2.22397627,96,64.0838
2013-07-30T00:00:00Z,2.11701184,93.05,63.4694
2013-07-29T00:00:00Z,2.06207998,91.241,62.8709
2013-07-28T00:00:00Z,1.95883709,88.353,62.2788
2013-07-27T00:00:00Z,1.99106830,88.506,61.6989
2013-07-26T00:00:00Z,2.04844107,89.193,61.1194
2013-07-25T00:00:00Z,2.01451916,87.875,60.5374
2013-07-24T00:00:00Z,1.97411975,86.425,59.9645
2013-07-23T00:00:00Z,1.94532404,85.24,59.4032
2013-07-22T00:00:00Z,1.91809798,84.1,58.8522
2013-07-21T00:00:00Z,1.93301573,83.889,58.31
2013-07-20T00:00:00Z,1.95640239,83.858,57.7734
2013-07-19T00:00:00Z,1.98043835,83.838,57.2462
2013-07-18T00:00:00Z,2.13424670,86.483,56.7249
2013-07-17T00:00:00Z,2.27792650,88.775,56.1991
2013-07-16T00:00:00Z,2.36782233,89.925,55.6713
2013-07-15T00:00:00Z,2.36539852,89.295,55.1446
2013-07-14T00:00:00Z,2.33560465,88.156,54.6249
2013-07-13T00:00:00Z,2.36277403,88.095,54.113
2013-07-12T00:00:00Z,2.22830539,84.999,53.6056
2013-07-11T00:00:00Z,2.07498235,81.5,53.1122
2013-07-10T00:00:00Z,1.82666881,75.989,52.6348
2013-07-09T00:00:00Z,1.68291981,72.494,52.1808
2013-07-08T00:00:00Z,1.75305576,73.549,51.7449
2013-07-07T00:00:00Z,1.59570341,69.751,51.3096
2013-07-06T00:00:00Z,1.44562221,66,50.889
2013-07-05T00:00:00Z,1.78994522,73.017,50.4826
2013-07-04T00:00:00Z,2.09191779,78.461,50.0541
2013-07-03T00:00:00Z,2.28099596,81.424,49.6136
2013-07-02T00:00:00Z,2.41183740,83.204,49.1707
2013-07-01T00:00:00Z,2.58558571,85.608,48.7283
2013-06-30T00:00:00Z,2.88329660,89.829,48.2839
2013-06-29T00:00:00Z,2.88554388,89.283,47.8318
2013-06-28T00:00:00Z,3.12028271,92.242,47.3826
2013-06-27T00:00:00Z,3.46759153,96.6,46.928
2013-06-26T00:00:00Z,3.61713995,98,46.4668
2013-06-25T00:00:00Z,3.61017461,97.247,46.0079
2013-06-24T00:00:00Z,3.75241538,98.478,45.5542
2013-06-23T00:00:00Z,4.05504852,101.679,45.1004
2013-06-22T00:00:00Z,4.27370874,103.671,44.6456
2013-06-21T00:00:00Z,4.53681372,106.072,44.185
2013-06-20T00:00:00Z,4.58055787,105.826,43.7167
2013-06-19T00:00:00Z,4.58312499,105.104,43.2529
2013-06-18T00:00:00Z,4.52211503,103.663,42.7959
2013-06-17T00:00:00Z,4.34065546,100.846,42.3466
2013-06-16T00:00:00Z,4.35940943,100.355,41.9051
2013-06-15T00:00:00Z,4.41207031,100.25,41.4671
2013-06-14T00:00:00Z,4.71038322,102.855,41.0331
2013-06-13T00:00:00Z,5.16523302,106.945,40.6008
2013-06-12T00:00:00Z,5.34876019,108.05,40.1665
2013-06-11T00:00:00Z,5.27737024,106.555,39.734
2013-06-10T00:00:00Z,5.10601318,104.06,39.3083
2013-06-09T00:00:00Z,5.36828164,105.935,38.8874
2013-06-08T00:00:00Z,5.93600970,110.585,38.462
2013-06-07T00:00:00Z,6.51699980,115.014,38.0326
2013-06-06T00:00:00Z,7.12844011,119.388,37.601
2013-06-05T00:00:00Z,7.32388203,120.096,37.1671
2013-06-04T00:00:00Z,7.38549418,119.685,36.738
2013-06-03T00:00:00Z,7.58112962,120.333,36.3098
2013-06-02T00:00:00Z,8.19414175,124.135,35.8796
2013-06-01T00:00:00Z,8.70045786,126.909,35.447
2013-05-31T00:00:00Z,8.77216086,126.424,35.0159
2013-05-30T00:00:00Z,9.02865425,127.245,34.5898
2013-05-29T00:00:00Z,9.05648941,126.43,34.1671
2013-05-28T00:00:00Z,9.09941263,125.725,33.7502
2013-05-27T00:00:00Z,9.63586615,128.355,33.3396
2013-05-26T00:00:00Z,9.85124078,128.75,32.9314
2013-05-25T00:00:00Z,9.85121523,127.725,32.5275
2013-05-24T00:00:00Z,9.52693219,124.605,32.1284
2013-05-23T00:00:00Z,8.78322048,118.696,31.7375
2013-05-22T00:00:00Z,8.62231721,116.686,31.3583
2013-05-21T00:00:00Z,8.54865310,115.28,30.9838
2013-05-20T00:00:00Z,8.37275093,113.2,30.6151
2013-05-19T00:00:00Z,8.45817001,112.905,30.2586
2013-05-18T00:00:00Z,8.57473938,112.815,29.9089
2013-05-17T00:00:00Z,8.35305929,110.492,29.5593
2013-05-16T00:00:00Z,7.95466691,107,29.2155
2013-05-15T00:00:00Z,7.71519564,104.575,28.8781
2013-05-14T00:00:00Z,8.45423099,108.635,28.5442
2013-05-13T00:00:00Z,9.16437159,112.241,28.2128
2013-05-12T00:00:00Z,9.22125226,111.738,27.8903
2013-05-11T00:00:00Z,9.48901960,112.503,27.5768
2013-05-10T00:00:00Z,9.29916934,110.54,27.2664
2013-05-09T00:00:00Z,9.08037439,108.42,26.9616
2013-05-08T00:00:00Z,9.41678161,109.595,26.663
2013-05-07T00:00:00Z,9.69421695,110.375,26.3668
2013-05-06T00:00:00Z,10.31371828,113.005,26.0741
2013-05-05T00:00:00Z,10.55431708,113.464,25.7821
2013-05-04T00:00:00Z,9.18201172,105.04,25.4921
2013-05-03T00:00:00Z,8.90556661,102.694,25.2154
2013-05-02T00:00:00Z,10.56625165,111.049,24.9431
2013-05-01T00:00:00Z,13.51555044,124.662,24.6651
2013-04-30T00:00:00Z,15.96930891,134.465,24.3774
2013-04-29T00:00:00Z,15.29439022,130.56,24.0852
2013-04-28T00:00:00Z,14.02322592,124.045,23.8003
2013-04-27T00:00:00Z,14.76680369,126.316,23.524
2013-04-26T00:00:00Z,16.61381585,132.945,23.247
2013-04-25T00:00:00Z,18.64792484,139.74,22.9676
2013-04-24T00:00:00Z,17.63132291,134.8,22.6888
2013-04-23T00:00:00Z,14.37631567,120.78,22.422
2013-04-22T00:00:00Z,12.89479532,113.535,22.1713
2013-04-21T00:00:00Z,13.26030857,114.295,21.9312
2013-04-20T00:00:00Z,13.49952554,114.48,21.693
2013-04-19T00:00:00Z,11.90123184,106.7,21.4553
2013-04-18T00:00:00Z,9.50752709,94.679,21.2254
2013-04-17T00:00:00Z,6.49859844,77.734,21.0106
2013-04-16T00:00:00Z,6.13513198,75.043,20.8187
2013-04-15T00:00:00Z,8.37265816,87.108,20.6316
2013-04-14T00:00:00Z,9.43546373,91.849,20.4309
2013-04-13T00:00:00Z,10.98791882,98.435,20.226
2013-04-12T00:00:00Z,9.83016810,92.446,20.0156
2013-04-11T00:00:00Z,15.42472999,115,19.8133
2013-04-10T00:00:00Z,37.72198691,178.5,19.5924
2013-04-09T00:00:00Z,45.98315646,195.397,19.3318
2013-04-08T00:00:00Z,32.79006457,163.561,19.0669
2013-04-07T00:00:00Z,25.15788766,142.08,18.8229
2013-04-06T00:00:00Z,22.77630589,134.114,18.5948
2013-04-05T00:00:00Z,21.29643141,128.664,18.3724
2013-04-04T00:00:00Z,19.95122076,123.562,18.1549
2013-04-03T00:00:00Z,19.11246596,120.003,17.943
2013-04-02T00:00:00Z,15.64734175,107.749,17.7357
2013-04-01T00:00:00Z,12.27252247,94.715,17.5389
2013-03-31T00:00:00Z,11.00565929,89.05,17.3536
2013-03-30T00:00:00Z,10.76515032,87.454,17.1758
2013-03-29T00:00:00Z,10.70289190,86.591,17.0005
2013-03-28T00:00:00Z,10.64503137,85.752,16.8267
2013-03-27T00:00:00Z,9.21741146,79.237,16.6551
2013-03-26T00:00:00Z,7.65169030,71.704,16.492
2013-03-25T00:00:00Z,7.20921434,69.145,16.3388
2013-03-24T00:00:00Z,6.40816157,64.77,16.19
2013-03-23T00:00:00Z,6.26147067,63.616,16.0448
2013-03-22T00:00:00Z,6.77284754,65.74,15.9006
2013-03-21T00:00:00Z,6.50101760,63.989,15.7545
2013-03-20T00:00:00Z,5.36491513,57.752,15.6097
2013-03-19T00:00:00Z,4.30028037,51.382,15.4739
2013-03-18T00:00:00Z,3.52689489,46.26,15.3513
2013-03-17T00:00:00Z,3.21616860,43.931,15.2399
2013-03-16T00:00:00Z,3.28481678,44.159,15.1343
2013-03-15T00:00:00Z,3.23630168,43.596,15.0291
2013-03-14T00:00:00Z,3.22763125,43.303,14.9244
2013-03-13T00:00:00Z,3.18539658,42.786,14.8198
2013-03-12T00:00:00Z,3.42208574,44.108,14.7165
2013-03-11T00:00:00Z,3.62077508,45.12,14.6102
2013-03-10T00:00:00Z,3.54922274,44.418,14.4999
2013-03-09T00:00:00Z,3.38943994,43.161,14.3912
2013-03-08T00:00:00Z,3.13671720,41.29,14.2863
2013-03-07T00:00:00Z,2.97610377,39.99,14.1782
2013-03-06T00:00:00Z,2.86004158,38.99,14.0788
2013-03-05T00:00:00Z,2.54886257,36.627,13.9944
2013-03-04T00:00:00Z,2.13310809,33.353,13.9195
2013-03-03T00:00:00Z,2.03722422,32.458,13.856
2013-03-02T00:00:00Z,2.13907913,33.118,13.7913
2013-03-01T00:00:00Z,2.17355324,33.236,13.7221
2013-02-28T00:00:00Z,1.95337376,31.366,13.6514
2013-02-27T00:00:00Z,1.78470029,29.849,13.5835
2013-02-26T00:00:00Z,1.71576735,29.141,13.5189
2013-02-25T00:00:00Z,1.69031487,28.8,13.455
2013-02-24T00:00:00Z,1.70154166,28.771,13.3908
2013-02-23T00:00:00Z,1.74492786,29.01,13.3271
2013-02-22T00:00:00Z,1.79004934,29.255,13.2627
2013-02-21T00:00:00Z,1.80887113,29.279,13.1971
2013-02-20T00:00:00Z,1.78296453,28.941,13.1323
2013-02-19T00:00:00Z,1.64691998,27.694,13.0688
2013-02-18T00:00:00Z,1.52384138,26.525,13.0074
2013-02-17T00:00:00Z,1.53952650,26.545,12.9444
2013-02-16T00:00:00Z,1.55339491,26.544,12.8777
2013-02-15T00:00:00Z,1.54651855,26.364,12.8097
2013-02-14T00:00:00Z,1.42211897,25.164,12.7404
2013-02-13T00:00:00Z,1.33303473,24.252,12.6736
2013-02-12T00:00:00Z,1.32892386,24.107,12.6102
2013-02-11T00:00:00Z,1.29642602,23.705,12.5476
2013-02-10T00:00:00Z,1.25937620,23.261,12.4859
2013-02-09T00:00:00Z,1.22025433,22.796,12.4245
2013-02-08T00:00:00Z,1.14586120,21.993,12.3635
2013-02-07T00:00:00Z,1.07583763,21.218,12.3044
2013-02-06T00:00:00Z,1.01026211,20.475,12.2492
2013-02-05T00:00:00Z,0.98296541,20.114,12.1969
2013-02-04T00:00:00Z,0.99116043,20.116,12.1459
2013-02-03T00:00:00Z,0.98954855,20.02,12.0971
2013-02-02T00:00:00Z,0.99793325,20.025,12.0485
2013-02-01T00:00:00Z,1.02555095,20.218,11.9981
2013-01-31T00:00:00Z,0.98378010,19.718,11.9433
2013-01-30T00:00:00Z,0.91899932,18.975,11.8863
2013-01-29T00:00:00Z,0.88475787,18.539,11.8318
2013-01-28T00:00:00Z,0.81443614,17.713,11.7798
2013-01-27T00:00:00Z,0.78188772,17.284,11.729
2013-01-26T00:00:00Z,0.77769931,17.166,11.6776
2013-01-25T00:00:00Z,0.75327815,16.824,11.6262
2013-01-24T00:00:00Z,0.76995460,16.938,11.5746
2013-01-23T00:00:00Z,0.78435536,17.023,11.5217
2013-01-22T00:00:00Z,0.75610065,16.642,11.4684
2013-01-21T00:00:00Z,0.68936542,15.823,11.416
2013-01-20T00:00:00Z,0.65291532,15.335,11.3661
2013-01-19T00:00:00Z,0.65524322,15.299,11.3173
2013-01-18T00:00:00Z,0.66086775,15.302,11.2698
2013-01-17T00:00:00Z,0.62797265,14.856,11.2232
2013-01-16T00:00:00Z,0.57824918,14.199,11.1783
2013-01-15T00:00:00Z,0.56385534,13.967,11.1361
2013-01-14T00:00:00Z,0.56943094,13.982,11.0947
2013-01-13T00:00:00Z,0.56891962,13.922,11.0534
2013-01-12T00:00:00Z,0.57820948,13.981,11.0118
2013-01-11T00:00:00Z,0.58337958,13.988,10.9686
2013-01-10T00:00:00Z,0.56827487,13.751,10.9252
2013-01-09T00:00:00Z,0.56038723,13.602,10.8834
2013-01-08T00:00:00Z,0.54855233,13.406,10.8432
2013-01-07T00:00:00Z,0.53275586,13.162,10.805
2013-01-06T00:00:00Z,0.53344632,13.122,10.7684
2013-01-05T00:00:00Z,0.54161492,13.173,10.7313
2013-01-04T00:00:00Z,0.54956468,13.219,10.6927
2013-01-03T00:00:00Z,0.55324690,13.212,10.6527
2013-01-02T00:00:00Z,0.55659356,13.201,10.6134
2013-01-01T00:00:00Z,0.57846987,13.407,10.5755
2012-12-31T00:00:00Z,0.58685512,13.451,10.535
2012-12-30T00:00:00Z,0.58986562,13.431,10.492
2012-12-29T00:00:00Z,0.59639621,13.45,10.4483
2012-12-28T00:00:00Z,0.59969951,13.431,10.4031
2012-12-27T00:00:00Z,0.60587523,13.443,10.357
2012-12-26T00:00:00Z,0.60794414,13.409,10.3109
2012-12-25T00:00:00Z,0.61087364,13.385,10.266
2012-12-24T00:00:00Z,0.61517972,13.376,10.2215
2012-12-23T00:00:00Z,0.62188106,13.392,10.1764
2012-12-22T00:00:00Z,0.63133293,13.436,10.1308
